Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Ownership,Industry,Sector,Revenue,Minimum Salary,Maximum Salary,Average Salary,salary_category,Rating Interval,Min Employees,Max Employees,Ownership Category,Ownership_College / University,Ownership_Company - Private,Ownership_Company - Public,Ownership_Contract,Ownership_Government,Ownership_Hospital,Ownership_Nonprofit Organization,Ownership_Other Organization,Ownership_Private Practice / Firm,Ownership_Self-employed,Ownership_Subsidiary or Business Segment,Education Level,Experience Level,python,excel,hadoop,spark,aws,tableau,State
Data Engineer,79-131 ,4.7,Object Partners,"Saint Louis, MO","Minneapolis, MN",51 - 200 ,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),79,131,105,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,0,1,1,1,0, MO
Data Scientist - Image and Video Analytics,79-131 ,4.9,The Mom Project,"Longmont, CO","Chicago, IL",1 - 50 ,2016,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,79,131,105,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,1,1,0, CO
Data Scientist,79-131 ,4.3,Lightspeed Systems,"Austin, TX","Austin, TX",51 - 200 ,1999,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),79,131,105,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,1,0, TX
"Data Science Manager, Payment Acceptance - USA",79-131 ,4.0,Stripe,"San Francisco, CA","San Francisco, CA",1001 - 5000 ,2010,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,79,131,105,Low,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Mid-Senior,1,0,0,0,0,0, CA
Data Analyst,79-131 ,2.6,Comprehensive Healthcare,"Yakima, WA","Yakima, WA",501 - 1000 ,1971,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,79,131,105,Low,2-3,501 , 1000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Bachelor,Senior,0,0,0,0,0,0, WA
Data Scientist / Applied Mathematician,79-131 ,4.5,"Fullpower Technologies, Inc.","Santa Cruz, CA","Santa Cruz, CA",51 - 200 ,2003,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),79,131,105,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,1,0, CA
Machine Learning Engineer,79-131 ,4.8,Klaviyo,"Boston, MA","Boston, MA",201 - 500 ,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,79,131,105,Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,bachelor,Senior,1,0,0,0,0,0, MA
Data Scientist,79-131 ,3.9,Mars,United States,"Mc Lean, VA",10000+ ,,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),79,131,105,Low,3-4,10001 ,10000+ ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,1,0,US
Patient Safety- Associate Data Scientist,79-131 ,4.0,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ ,,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),79,131,105,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,0, MD
Machine Learning Engineer,79-131 ,4.4,NuWave Solutions,"Springfield, VA","Mc Lean, VA",51 - 200 ,1999,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),79,131,105,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Mid-Senior,1,0,1,1,1,0, VA
Senior Data Scientist,79-131 ,4.2,ManTech,"Alexandria, VA","Herndon, VA",5001 - 10000 ,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),79,131,105,Low,4-5,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,1,0,1, VA
Data Scientist,99-132 ,3.4,Mathematica Policy Research,"Washington, DC","Princeton, NJ",1001 - 5000 ,1986,Company - Private,Consulting,Business Services,$100 to $500 million (USD),99,132,115,Low,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Entry,1,1,0,0,1,0, DC
Staff Data Scientist - Analytics,99-132 ,4.4,Intuit - Data,"San Diego, CA","Mountain View, CA",5001 - 10000 ,1983,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),99,132,115,Low,4-5,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,0,0,0,0,0,0, CA
Data Analytics Engineer,99-132 ,3.5,QOMPLX,"Reston, VA","Reston, VA",51 - 200 ,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),99,132,115,Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,0,0, VA
"Data Scientist, Kinship - NYC/Portland",99-132 ,3.9,Mars,"New York, NY","Mc Lean, VA",10000+ ,,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),99,132,115,Low,3-4,10001 ,10000+ ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,0,0, NY
Senior Data Scientist,99-132 ,3.8,GutCheck,"Denver, CO","Denver, CO",51 - 200 ,2009,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),99,132,115,Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Senior,0,0,0,0,0,0, CO
Applied Technology Researcher / Data Scientist,99-132 ,3.5,Inter-American Development Bank,"Washington, DC","Washington, DC",1001 - 5000 ,1959,Other Organization,Banks & Credit Unions,Finance,$10+ billion (USD),99,132,115,Low,3-4,1001 , 5000 ,Other,False,False,False,False,False,False,False,True,False,False,False,master,Entry,0,1,0,0,0,1, DC
Machine Learning Engineer,99-132 ,4.4,Stratagem Group,"Aurora, CO","Aurora, CO",1 - 50 ,2007,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,99,132,115,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,1,1,1,0, CO
Health Data Scientist - Biomedical/Biostats,99-132 ,4.1,Evidation,"Santa Barbara, CA","San Mateo, CA",51 - 200 ,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,99,132,115,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Mid-Senior,1,0,0,0,0,0, CA
Senior Data Scientist,99-132 ,4.0,Autodesk,"San Francisco, CA","San Rafael, CA",5001 - 10000 ,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),99,132,115,Low,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,PhD,Senior,1,0,1,1,0,0, CA
Staff Data Scientist,99-132 ,4.4,Intuit - Data,"San Diego, CA","Mountain View, CA",5001 - 10000 ,1983,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),99,132,115,Low,4-5,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Senior,0,0,0,0,0,0, CA
Data Scientist,99-132 ,3.8,Tecolote Research,"Hill AFB, UT","Goleta, CA",501 - 1000 ,1973,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),99,132,115,Low,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,1, UT
Sr Data Engineer (Sr BI Developer),99-132 ,3.2,Tivity Health,"Chandler, AZ","Franklin, TN",501 - 1000 ,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,99,132,115,Low,3-4,501 , 1000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,0,0,1,0,0,0, AZ
Data Engineer,99-132 ,2.9,hc1,"Indianapolis, IN","Indianapolis, IN",51 - 200 ,2011,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),99,132,115,Low,2-3,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,0,0,1,0, IN
Lead Data Scientist,99-132 ,4.1,HP Inc.,"San Diego, CA","Palo Alto, CA",10000+ ,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,99,132,115,Low,4-5,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Master,Entry,1,1,1,0,1,0, CA
Data Scientist,99-132 ,3.7,SAIC,"Chantilly, VA","Reston, VA",10000+ ,2013,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $10 million (USD),99,132,115,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Not Mentioned,1,0,0,0,0,0, VA
RFP Data Analyst,99-132 ,3.2,AllianceBernstein,"Nashville, TN","New York, NY",1001 - 5000 ,1967,Company - Public,Investment Banking & Asset Management,Finance,$2 to $5 billion (USD),99,132,115,Low,3-4,1001 , 5000 ,Public,False,False,True,False,False,False,False,False,False,False,False,master,Senior,0,1,0,1,0,0, TN
Data Analyst,99-132 ,4.9,Big Huge Games,"Timonium, MD","Lutherville Timonium, MD",51 - 200 ,2013,Subsidiary or Business Segment,Video Games,Media,Unknown / Non-Applicable,99,132,115,Low,4-5,51 , 200 ,Private,False,False,False,False,False,False,False,False,False,False,True,Bachelor,Entry,0,1,0,0,0,1, MD
Data Scientist (TS/SCI),99-132 ,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO",5001 - 10000 ,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),99,132,115,Low,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Not Mentioned,1,0,0,0,0,0, VA
Data Engineer,99-132 ,5.0,Phantom AI,"Burlingame, CA","Burlingame, CA",1 - 50 ,2016,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,99,132,115,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Mid-Senior,1,0,0,0,0,0, CA
Data Scientist,99-132 ,4.0,Noblis,"Reston, VA","Reston, VA",1001 - 5000 ,1996,Nonprofit Organization,Consulting,Business Services,$100 to $500 million (USD),99,132,115,Low,3-4,1001 , 5000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Bachelor,Not Mentioned,1,0,1,1,1,1, VA
Data Scientist,99-132 ,3.6,Spring Health,"New York, NY","New York, NY",1 - 50 ,2016,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,99,132,115,Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Entry,1,1,0,0,0,0, NY
Software Engineer - Data Science,99-132 ,4.0,ClearEdge,"Annapolis Junction, MD","Annapolis Junction, MD",51 - 200 ,2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),99,132,115,Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,1,1,1,0,0, MD
Data Analyst/Engineer,99-132 ,3.2,AllianceBernstein,"Nashville, TN","New York, NY",1001 - 5000 ,1967,Company - Public,Investment Banking & Asset Management,Finance,$2 to $5 billion (USD),99,132,115,Low,3-4,1001 , 5000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,0, TN
NGS Scientist,99-132 ,5.0,Arsenal Biosciences,"South San Francisco, CA","South San Francisco, CA",51 - 200 ,2019,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,99,132,115,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Phd,Senior,0,1,0,0,0,0, CA
Data Engineer,99-132 ,4.8,GetWellNetwork,"Bethesda, MD","Bethesda, MD",201 - 500 ,2000,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),99,132,115,Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,0,0,0,0, MD
Data Scientist,99-132 ,4.5,TACG Solutions,"Dayton, OH","Beavercreek, OH",51 - 200 ,2006,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,99,132,115,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,1, OH
Senior Data Engineer,99-132 ,4.7,Scoop,"San Francisco, CA","San Francisco, CA",51 - 200 ,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,99,132,115,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,0,1,0,0, CA
Senior Data Scientist,99-132 ,4.5,Novetta,"Herndon, VA","Mc Lean, VA",501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),99,132,115,Low,4-5,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,1,0, VA
Data Engineer,99-132 ,4.2,IZEA,"Winter Park, FL","Winter Park, FL",51 - 200 ,2006,Company - Public,Advertising & Marketing,Business Services,$25 to $50 million (USD),99,132,115,Low,4-5,51 , 200 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Mid-Senior,1,1,1,1,1,0, FL
Business Intelligence Analyst,99-132 ,3.4,Montway Inc,"Schaumburg, IL","Schaumburg, IL",51 - 200 ,2006,Company - Private,Shipping,Transportation & Logistics,Unknown / Non-Applicable,99,132,115,Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,1, IL
Sr. ML/Data Scientist - AI/NLP/Chatbot,99-132 ,3.8,Juniper Networks,"Cupertino, CA","Sunnyvale, CA",5001 - 10000 ,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),99,132,115,Low,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,PhD,Mid-Senior,1,1,0,1,1,0, CA
Data Scientist,90-109 ,4.7,1904labs,"Saint Louis, MO","Saint Louis, MO",51 - 200 ,2016,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,90,109,99,Very Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,0,1,0,0, MO
Data Scientist,90-109 ,3.6,XSELL Technologies,"Chicago, IL","Chicago, IL",51 - 200 ,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,90,109,99,Very Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Mid-Senior,1,0,0,0,0,0, IL
Data Engineer,90-109 ,4.2,IZEA,"Winter Park, FL","Winter Park, FL",51 - 200 ,2006,Company - Public,Advertising & Marketing,Business Services,$25 to $50 million (USD),90,109,99,Very Low,4-5,51 , 200 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Mid-Senior,1,1,1,1,1,0, FL
Sr. ML/Data Scientist - AI/NLP/Chatbot,90-109 ,3.8,Juniper Networks,"Cupertino, CA","Sunnyvale, CA",5001 - 10000 ,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),90,109,99,Very Low,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,PhD,Mid-Senior,1,1,0,1,1,0, CA
Data Scientist,90-109 ,5.0,Notion Labs,"San Francisco, CA","San Francisco, CA",1 - 50 ,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,90,109,99,Very Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,0,0,0,0,0, CA
Senior Data Engineer,90-109 ,4.9,Lendio,"Lehi, UT","Lehi, UT",201 - 500 ,2011,Company - Private,Lending,Finance,$50 to $100 million (USD),90,109,99,Very Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,1,1,1,0, UT
Data Engineer,90-109 ,4.4,Direct Agents,"Culver City, CA","New York, NY",51 - 200 ,2003,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),90,109,99,Very Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,0, CA
Data Scientist,90-109 ,3.3,NAVEX Global,"Lake Oswego, OR","Lake Oswego, OR",1001 - 5000 ,2012,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),90,109,99,Very Low,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Mid-Senior,1,0,0,1,0,1, OR
Data Scientist,90-109 ,4.2,Upstart,"San Mateo, CA","San Mateo, CA",201 - 500 ,2012,Company - Private,Lending,Finance,Unknown / Non-Applicable,90,109,99,Very Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Entry,1,0,0,0,0,0, CA
Data Analyst,90-109 ,4.5,Envision LLC,"San Francisco, CA","Saint Louis, MO",201 - 500 ,1994,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),90,109,99,Very Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,0,1,1,0,1, CA
Data Engineer,90-109 ,4.8,AppLovin,"Palo Alto, CA","Palo Alto, CA",201 - 500 ,2012,Company - Private,Video Games,Media,Unknown / Non-Applicable,90,109,99,Very Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,1,1,1,0,0, CA
Data Integration and Modeling Engineer,90-109 ,3.8,ISO New England,"Holyoke, MA","Holyoke, MA",501 - 1000 ,1997,Nonprofit Organization,Utilities,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,90,109,99,Very Low,3-4,501 , 1000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Bachelor,Entry,0,1,0,0,0,0, MA
Tableau Data Engineer 20-0117,90-109 ,3.7,Relativity,"Chicago, IL","Chicago, IL",1001 - 5000 ,2001,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,90,109,99,Very Low,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,0,1,0,1,0,1, IL
Senior Data Scientist,90-109 ,3.3,Tempo Automation,"San Francisco, CA","San Francisco, CA",51 - 200 ,2013,Company - Private,Electrical & Electronic Manufacturing,Manufacturing,$5 to $10 million (USD),90,109,99,Very Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,1,1,1, CA
AI Data Scientist,90-109 ,3.3,MITRE,"McLean, VA","Bedford, MA",5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),90,109,99,Very Low,3-4,5001 , 10000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Phd,Senior,1,0,0,0,0,0, VA
Machine Learning Engineer,90-109 ,5.0,"Expedition Technology, Inc.","Herndon, VA","Dulles, VA",1 - 50 ,2013,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),90,109,99,Very Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,0, VA
